"id","label","source","notes","method_get","method_post","method_put","method_patch","method_delete","path_depth","has_query","num_params","duplicate_param_count","max_duplicate_param_name_count","has_body","body_length_bucket","has_api_path","has_admin_path","has_internal_path","has_debug_path","has_document_path","has_user_path","has_payment_path","has_upload_path","has_id_param","has_url_param","has_file_param","has_business_param","has_search_param","has_numeric_value","has_uuid_value","has_url_value","has_private_ip_value","has_base64_like_value","has_encoded_value","has_special_chars","has_double_encoded_value","decoded_changes_value","raw_encoded_ratio","has_html_entity_value","has_unicode_normalized_change","has_recursive_decoded_traversal","has_recursive_decoded_sqli","has_recursive_decoded_xss","has_recursive_decoded_private_ip","has_recursive_decoded_url","has_authorization_header","has_cookie_header","has_content_type_json","has_content_type_form","has_content_type_xml","has_tenant_header","has_origin_header","has_referer_header","has_x_forwarded_for","has_json_body","has_xml_body","has_form_body","body_has_role","body_has_admin_value","body_has_id_field","body_has_url_field","body_has_file_field","body_has_price_field","has_admin_and_url","has_document_and_id","has_tenant_and_id","has_auth_and_id","has_write_method_and_id","has_upload_and_file","has_url_param_and_private_ip","has_role_and_admin_value"
"pos_malicious_002294","1","openappsec_malicious","traversal","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_malicious_001850","1","openappsec_malicious","sqli","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","57","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_modsec_learn_002659","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","10","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","1","1","1","1","21","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_csic_001082","0","csic_2010","csic_normal","1","0","0","0","0","3","1","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_modsec_learn_000734","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_csic_001520","0","csic_2010","csic_normal","1","0","0","0","0","3","1","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_luongvd_000862","1","exploitdb","lfi","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_legitimate_001313","0","openappsec_legitimate","normal","0","1","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"norm_modsec_learn_002101","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","10","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","1","1","0","1","20","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_malicious_000665","1","openappsec_malicious","cmdexe","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","58","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_modsec_learn_002649","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","10","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","1","1","0","1","13","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_legitimate_001486","0","openappsec_legitimate","normal","0","1","0","0","0","1","0","0","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"norm_legitimate_002066","0","openappsec_legitimate","normal","1","0","0","0","0","4","1","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","1","1","23","0","0","0","0","1","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_owasp_modsec_000918","1","owasp_modsecurity","owasp_xss:911100","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_malicious_002644","1","openappsec_malicious","traversal","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_modsec_learn_002848","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","38","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_csic_000745","0","csic_2010","csic_normal","0","1","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_owasp_modsec_000110","1","owasp_modsecurity","owasp_lfi_rfi:930130","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_malicious_004183","1","openappsec_malicious","xss","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","39","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_modsec_learn_000782","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_malicious_000242","1","openappsec_malicious","cmdexe","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_csic_000374","1","csic_2010","csic_anomalous","1","0","0","0","0","3","1","5","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_owasp_modsec_002226","1","owasp_modsecurity","owasp_php_injection:933150","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_legitimate_001356","0","openappsec_legitimate","normal","0","1","0","0","0","2","1","10","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","1","0","0","1","9","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_modsec_learn_sqli_001343","1","modsec_learn_sqli","modsec_learn_sqli:sqli_kaggle","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_legitimate_001197","0","openappsec_legitimate","normal","0","1","0","0","0","0","0","0","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","8","0","0","0","0","1","0","1","0","0","0","1","0","0","1","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"pos_luongvd_001107","1","exploitdb","sqli","1","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","32","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_csic_002063","1","csic_2010","csic_crlf","1","0","0","0","0","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","16","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_malicious_003590","1","openappsec_malicious","xss","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","55","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_modsec_learn_001306","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_modsec_learn_000945","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","10","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","1","1","0","1","17","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_luongvd_000606","1","exploitdb","lfi","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_modsec_learn_002382","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","1","14","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_legitimate_001264","0","openappsec_legitimate","normal","0","1","0","0","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"norm_modsec_learn_001487","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","10","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","1","1","0","1","35","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_modsec_learn_001658","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","1","24","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_luongvd_000889","1","exploitdb","xss","0","1","0","0","0","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_modsec_learn_002309","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_legitimate_002086","0","openappsec_legitimate","normal","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_modsec_learn_sqli_001456","1","modsec_learn_sqli","modsec_learn_sqli:sqli_kaggle","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","25","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_modsec_learn_sqli_001864","1","modsec_learn_sqli","modsec_learn_sqli:sqli_kaggle","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","30","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_csic_000115","0","csic_2010","csic_normal","1","0","0","0","0","3","1","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_malicious_001815","1","openappsec_malicious","sqli","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","68","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_csic_001997","1","csic_2010","csic_anomalous","0","1","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","4","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_modsec_learn_002671","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","10","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","1","1","1","1","25","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pos_csic_000565","1","csic_2010","csic_anomalous","1","0","0","0","0","3","1","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_modsec_learn_001842","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_modsec_learn_000497","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","4","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_legitimate_001485","0","openappsec_legitimate","normal","0","1","0","0","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"pos_owasp_modsec_001816","1","owasp_modsecurity","owasp_rce:932130","1","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","25","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_modsec_learn_001652","0","modsec_learn_legitimate","modsec_learn_legitimate","1","0","0","0","0","0","1","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","1","32","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_legitimate_002842","0","openappsec_legitimate","normal","1","0","0","0","0","3","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_csic_002082","0","csic_2010","csic_normal","1","0","0","0","0","3","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"norm_csic_001642","0","csic_2010","csic_normal","1","0","0","0","0","3","1","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
